time,portfolio_value
167,8468.463020520032
168,8363.515044011787
169,8300.388454768376
170,8252.367838553464
171,8172.315322536859
172,8140.327556418003
173,7912.773707317846
174,8063.51005530065
175,8172.6709967567895
176,8044.379340473197
177,8118.824951598759
178,8003.296913106799
179,7945.871269343343
180,7845.677648799592
181,7916.56258027204
182,7869.247462885595
183,7633.528113981595
184,7586.904553314894
185,7509.938050055399
186,7310.696453659773
187,7389.611640371831
188,7414.729680170397
189,7587.811466181804
190,7523.377545150542
191,7526.577834055559
192,7509.15789281536
193,7467.292005988384
194,7380.631738758214
195,7406.786287879482
196,7336.236034074251
197,7263.58756707027
198,7152.100623238373
199,7168.240304837065
200,7143.006827645209
201,7064.211064571632
202,7074.913966184024
203,7048.383895247787
204,6817.176791898813
205,6922.300993601944
206,7150.879036750027
207,7116.615510574888
208,6990.480389926996
209,7021.639520368544
210,6847.2811488783045
211,6845.022121731909
212,6815.370743818145
213,6900.39984529259
214,6850.253027778152
215,6894.758937662978
216,6910.395090721476
217,6916.907342656033
218,6921.112000241262
219,6888.531374140251
220,6927.143183595341
221,7083.570367739236
222,7179.718452478708
223,7122.223743374114
224,7102.047630503288
225,7112.29916567191
226,7060.373120716646
227,7038.142474561044
228,6783.996914874554
229,6837.316908814928
230,6814.113753993227
231,6726.558032052116
232,6983.418673533314
233,6844.053764999623
234,6858.022885571316
235,6774.599733367778
236,6729.893682788959
237,6748.265241676525
238,6715.285755556444
239,6689.615134600502
240,6634.543038653639
241,6619.128025159969
242,6577.969021393093
243,6574.110174665415
244,6591.637258366723
245,6552.835756106427
246,6538.31588213181
247,6499.723314933689
248,6529.1827919016605
249,6627.69886739587
250,6651.799964732636
251,6608.260869160193
252,6545.216066596591
253,6603.582848025557
254,6552.631077315847
255,6623.95394215513
256,6587.734617596849
257,6632.93837343187
258,6628.694931476193
259,6841.080788797444
260,6966.9376318575705
261,6926.814569704976
262,6848.984386919711
263,6976.736804350632
264,7104.636345629321
265,6987.852664588668
266,6999.81931508928
267,6944.276810126605
268,6863.776394537282
269,6801.209116359724
270,6790.998842727311
271,6738.907868617537
272,6676.882550435644
273,6608.348116706585
274,6640.139989095352
275,6640.2729168259475
276,6691.8908852903205
277,6623.098755420714
278,6618.521294854708
279,6599.97099492137
280,6570.849928603312
281,6539.1696006879765
282,6516.182732590786
283,6476.109872533774
284,6417.078615093659
285,6331.318501173894
286,6345.54732936459
287,6419.90099331237
288,6309.753332524109
289,6222.181941264455
290,6167.460817480101
291,6204.4717992843625
292,6118.207401388318
293,6035.496166063468
294,6042.145533747284
295,5963.732036471483
296,5946.668583183596
297,5871.276724670691
298,5721.2618114066745
299,5741.769873144619
300,5780.664065146871
301,5850.560744711651
302,5879.510175797559
303,5788.531540316961
304,5775.69519180186
305,5733.84849511789
306,5746.956946458928
307,5882.596568868315
308,5921.664301713691
309,5963.057294907642
310,5902.388067846529
311,5884.351806133953
312,5885.038825726308
313,5900.6095266885695
314,5890.054219659384
315,5924.068708652633
316,5851.091084500286
317,5913.966443677156
318,5877.541905269976
319,5922.265378815921
320,6029.272416410193
321,5938.963027520306
322,5892.311939202803
323,5843.387869988432
324,5908.27999663405
325,5928.007753266375
326,5943.395960729693
327,5897.686326555611
328,5978.740046830523
329,6035.379237640303
330,5981.882084925721
331,5972.321381257765
332,5947.225133088558
333,5950.25853428637
334,5940.151016518606
335,5921.142747711632
336,6036.273408061651
337,6078.681738738882
338,6044.665888699046
339,6007.223226099389
340,6012.28343293553
341,6039.033109578867
342,6157.688863870651
343,6109.106458576864
344,5921.145915694666
345,5908.144115654096
346,5830.037054843495
347,5802.131966012601
348,6081.305517728066
349,6076.085818920689
350,6140.669243224821
351,6067.939199976592
352,6042.593371301696
353,6111.945666887692
354,6083.130767145155
355,6032.702169375211
356,6029.763256436208
357,6074.598677815602
358,6106.172456888533
359,5927.94742670908
360,5977.735255933708
361,5933.617587156722
362,5921.193059778653
363,5954.324589486244
364,5900.348672494848
365,5929.983138360946
366,5903.043236720327
367,5769.124527149987
368,5813.798967456948
369,5802.732575029943
370,5911.96627545219
371,6119.758123345194
372,6011.464950803743
373,5877.684967333279
374,6061.1367399555975
375,6167.5534527656755
376,6178.774175667961
377,6144.559934947065
378,6199.370898974889
379,6124.373648144583
380,6092.028905405657
381,5919.355454193568
382,5893.994397864048
383,5942.157727745051
384,5968.007206379606
385,5975.4412688658695
386,5997.852628503877
387,6042.115996076266
388,6044.473966934939
389,6017.983760625515
390,5939.386669184672
391,5971.094587899439
392,5912.482273997667
393,5949.89276168611
394,5941.696968091299
395,5861.27887949921
396,5816.4127346490095
397,5867.801311540618
398,5819.385966340264
399,5917.066808811817
400,5812.846898560817
401,5827.274193515815
402,5915.446685589223
403,6000.649063907771
404,5943.08510828412
405,5874.357923156077
406,5843.532055537512
407,5856.557705221335
408,5783.206743295629
409,5755.753323043896
410,5656.756137677287
411,5596.428470735571
412,5402.29398444977
413,5477.954011659651
414,5403.557713268107
415,5432.773634699166
416,5410.286106593642
417,5343.468209209825
418,5392.7055670041045
419,5356.799845734508
420,5491.529366897709
421,5364.934679535369
422,5351.712642610225
423,5256.268211306044
424,5250.736045843555
425,5253.149265025785
426,5316.481356197654
427,5252.938587684349
428,5263.660410484685
429,5289.587695860083
430,5429.435471838083
431,5498.54842878563
432,5567.852986811083
433,5453.13286945
434,5308.614531434
435,5221.107111028312
436,5243.212520775054
437,5175.047686390714
438,5161.316392951863
439,5019.677175616462
440,5031.807270170388
441,5003.475542735352
442,4894.132025284871
443,5006.00236770826
444,5064.348539446267
445,5170.622346757318
446,5113.153848938948
447,5090.104052749791
448,5151.530658742277
449,5141.705984665039
450,5104.979490563083
451,5024.544141525122
452,4780.709595735579
453,4766.4583267732805
454,4652.449192693799
455,4498.66425143554
456,4583.468735362742
457,4637.178643780188
458,4681.359714694893
459,4659.941306927813
460,4672.846873827656
461,4899.59179416381
462,4969.103985579703
463,5045.681287714844
464,4903.7923482374335
465,4937.988825234037
466,4951.445612476441
467,4806.881939353392
468,4855.587411771787
469,4876.798705060745
470,4752.248227404234
471,4797.0910610629935
472,4553.391804589982
473,4688.1732839730885
474,4652.693246293882
475,4614.191611438799
476,4518.885296818765
477,4571.600192964897
478,4507.535189275173
479,4425.881520219371
480,4419.258044797972
481,4422.408795651112
482,4407.366457519036
483,4396.345580089879
484,4300.635645573025
485,4293.35970867404
486,4291.36924766658
487,4203.845347995969
488,4248.8423730973045
489,4325.968427426296
490,4360.480945878198
491,4350.894165634261
492,4320.485744556173
493,4268.080575115737
494,4298.472367839982
495,4315.776973140671
496,4384.255425796432
497,4407.303674533417
498,4353.4445264953165
499,4319.051193660755
500,4308.708114236465
501,4294.550899298938
502,4280.858684592987
503,4324.12275854839
504,4251.4673141275025
505,4257.776079573982
506,4234.064712429897
507,4212.959410556777
508,4195.2858713780815
509,4196.972228269042
510,4148.372088969199
511,4153.038142627008
512,4153.49711123767
513,4181.000488598289
514,4214.610096378082
515,4183.377225273017
516,4109.210993412846
517,4098.931519653714
518,4083.7302442758455
519,4099.838437638012
520,4107.244147848098
521,4019.544307504413
522,4072.438379771798
523,4061.848957572061
524,4030.921239319164
525,3990.752059590281
526,3986.4254905006105
527,3967.120838265598
528,3917.9784566073017
529,3915.3884413324117
530,3920.4392287109818
531,3871.2351967981717
532,3888.7482093890517
533,3869.3740798209533
534,3880.0032456180056
535,3835.5924494150286
536,3807.6462821897176
537,3795.2728489041124
538,3827.6857111878935
539,3783.6717108133075
540,3839.6152452158212
541,3911.853948282606
542,3908.748694841064
543,3887.2118446946993
544,3876.702142476029
545,3814.669339081152
546,3777.812827548739
547,3816.159132559596
548,3760.3950889006333
549,3831.5230726412965
550,3814.971151372531
551,3740.975981359774
552,3730.4170089328104
553,3717.5793500852683
554,3772.667717623727
555,3814.506113576861
556,3848.5216604447105
557,3808.0399756667725
558,3796.6227100592237
559,3802.7038563114675
560,3794.7232716490853
561,3794.323839221524
562,3773.9051416165735
563,3782.1829862566874
564,3760.711941422211
565,3758.822381237789
566,3725.845431045325
567,3686.6322615450035
568,3707.980699532671
569,3697.5907205491358
570,3669.768296692876
571,3604.59869577938
572,3608.492742304586
573,3582.078450004992
574,3578.9714878653226
575,3547.176293208415
576,3581.9278668142583
577,3580.262163548012
578,3610.393610355524
579,3580.921091037006
580,3562.4753465643007
581,3535.004426287299
582,3540.993643874986
583,3530.295866161809
584,3515.6534023366667
585,3518.7192634111416
586,3524.6369543370865
587,3516.5140616933963
588,3502.6762790557277
589,3507.11806924894
590,3522.948868705581
591,3509.85134141004
592,3495.0147331869707
593,3490.156775748391
594,3485.304274341281
595,3468.7968114910605
596,3462.567965810589
597,3456.702096385964
598,3430.1232056721024
599,3430.627498761095
600,3419.9215629761025
601,3413.0851397717133
602,3426.8198171693784
603,3421.7082772599683
604,3425.973545120762
605,3418.085986820921
606,3430.9554757417773
607,3426.5117326962245
608,3382.4806688483536
609,3391.5239834406484
610,3382.686940110709
611,3390.297868112008
612,3381.8130212773294
613,3379.824614947076
614,3375.7896592534075
615,3372.0968137557493
616,3367.388825805375
617,3365.053083758915
618,3371.4869864711627
619,3332.4167114937068
620,3299.2029455426596
621,3259.7354297054017
622,3190.2839219058383
623,3137.80170666287
624,3091.184794909087
625,3053.726202670455
626,3084.816272995025
627,3020.318112427899
628,3004.0267167129523
629,2948.835890117449
630,2923.8332988538336
631,2895.959797412468
632,2920.3587518868326
633,2856.88548417613
634,2878.9542397927034
635,2966.8089472802685
636,2951.438380782425
637,3002.0647255871677
638,2978.231816153209
639,2938.627454811255
640,2914.6696573842255
641,2893.696364587249
642,2911.712453376137
643,2991.2743831386892
644,2976.3251663359133
645,2973.5725383862364
646,2981.667249598141
647,2960.7407946636786
648,2948.784241635915
649,2974.288056312545
650,2981.636374629637
651,3001.8948855265076
652,3021.74523055651
653,2993.995463085593
654,3006.222383666128
655,2993.6321563340953
656,2977.640062735032
657,3000.7148542211844
658,2994.093434500484
659,2979.403806563838
660,2970.0352146064056
661,2951.712871909211
662,2963.426087868725
663,2911.243040634418
664,2905.4234657961897
665,2863.3703302344625
666,2865.616717670407
667,2811.2445492926877
668,2764.1007684333567
669,2796.05514605444
670,2788.337098074809
671,2804.918486999458
672,2798.705674494921
673,2793.7156313455125
674,2835.4948291183355
675,2837.65468788703
676,2836.188874099771
677,2834.1178315329753
678,2824.5618489286103
679,2803.0856574277996
680,2768.866593965456
681,2777.9083601697475
682,2770.277093980439
683,2738.072657202113
684,2718.405465305231
685,2705.888667140281
686,2716.6783499495705
687,2708.896237499636
688,2710.5214694258766
689,2730.2805038680967
690,2733.587918711766
691,2772.7368680717873
692,2775.6333963127163
693,2745.6891060307266
694,2724.258964512327
695,2747.739792513107
696,2763.609970709923
697,2775.0840566691163
698,2781.9006666025125
699,2775.765726829474
700,2750.169913560656
701,2746.101394154361
702,2743.4643645464093
703,2727.4472964959227
704,2737.3367155087617
705,2728.1788175948036
706,2727.252687931636
707,2698.3614539551613
708,2707.904873025519
709,2750.8710993112877
710,2740.0385629887046
711,2720.8337901806503
712,2708.4050502827354
713,2704.386112698187
714,2697.030719609831
715,2671.907151358348
716,2671.5585394559516
717,2673.9687279295786
718,2650.6668883359507
719,2635.442905029383
720,2619.718891833778
721,2593.0631470014378
722,2585.9612448945472
723,2562.7405872604336
724,2583.8216492114884
725,2603.9909509057825
726,2586.007780136803
727,2569.442722879879
728,2590.0307055730723
729,2579.178177431728
730,2627.423116438036
731,2626.4774809132336
732,2606.7214887446125
733,2596.417010444374
734,2619.8546783328993
735,2598.0626163526113
736,2569.152198233165
737,2523.858130252529
738,2510.584992531571
739,2497.8846095179247
740,2506.373571295626
741,2488.9633646438137
742,2482.671418542679
743,2493.4750779976102
744,2491.6376217862685
745,2503.1455636624105
746,2469.409488423762
747,2465.7765411934324
748,2478.278131486748
749,2455.149301901535
750,2429.252714989524
751,2417.4143764924806
752,2383.4183192336336
753,2379.6841438114343
754,2398.0620663421378
755,2396.603369580506
756,2366.465798217458
757,2359.1800721725217
758,2363.899267854486
759,2349.248506411626
760,2363.0933966909934
761,2334.0355791166385
762,2313.1796085135743
763,2302.7488282310824
764,2288.3191143343447
765,2271.171846761144
766,2245.55149644539
767,2273.621662592565
768,2266.8271125590136
769,2212.9038899441284
770,2161.1788345717996
771,2174.9960278499448
772,2205.858634131856
773,2204.418703373381
774,2173.3392702504457
775,2197.832536357256
776,2202.0485081009397
777,2176.288787469417
778,2129.7981264626205
779,2099.1333907934145
780,2139.105381256958
781,2126.792648954515
782,2115.492788465626
783,2025.1542342103637
784,1943.1569610544514
785,1924.2937811952536
786,1967.2226032848073
787,1951.2586868567862
788,1904.371673138754
789,1903.4408465235404
790,1925.9466143692807
791,1825.8963305476475
792,1489.9109372595303
793,1482.4152213016055
794,1565.5851579572297
795,1492.8341630099555
796,1613.689041049108
797,1619.426018969017
798,1691.513635124105
799,1638.3293425812535
800,1620.752872031033
801,1676.0083214474748
802,1663.7844636733103
803,1648.5731709535783
804,1621.0892539013778
805,1678.1988630661194
806,1773.064602302401
807,1766.052411867594
808,1795.2852795866056
809,1808.0453607329925
810,1840.7403126892086
811,1793.0262596732573
812,1836.8217001081946
813,1869.6986764536346
814,1851.1428867747293
815,1828.3309785011968
816,1850.1071712845828
817,1800.1806042217388
818,1791.6066145747823
819,1759.1351115715495
820,1679.2579762130647
821,1692.3117073502526
822,1607.4886665530837
823,1626.6657404868529
824,1642.1844113077402
825,1664.324843201626
826,1662.3332440315492
827,1689.2184863117595
828,1669.88110671329
829,1705.9223661080127
830,1674.0303083095148
831,1671.3449678541947
832,1662.7261516652575
833,1675.6430412038724
834,1647.1049900915634
835,1632.4456391558317
836,1581.1882555680581
837,1611.338470374525
838,1616.3741891772383
839,1610.3240143254793
840,1611.8661279116666
841,1630.0263593942425
842,1623.750214280477
843,1611.6843883333545
844,1623.0615979955335
845,1598.1766842521488
846,1606.5289225137751
847,1604.3844999952194
848,1595.4268980220206
849,1602.4402036234176
850,1630.4198183571948
851,1613.823227098165
852,1628.3448219544377
853,1609.9079178154407
854,1605.4270873597218
855,1581.0061461622506
856,1543.4718177932248
857,1533.9019012054318
858,1562.7758810785012
859,1544.6512326972693
860,1534.7019163895625
861,1513.9956657362786
862,1516.9749595714716
863,1519.5229291145147
864,1532.5743393157734
865,1539.1859592802484
866,1540.012573572444
867,1550.4663256092838
868,1542.0467185461794
869,1562.8573210248646
870,1548.7276039534554
871,1534.444732956634
872,1545.7898638624706
873,1542.9024169016188
874,1527.4850526260643
875,1495.1738226530058
876,1506.2811844747353
877,1469.5068420809525
878,1426.0541176278484
879,1415.396834324007
880,1423.5547577185591
881,1406.5538171838114
882,1396.7781226144425
883,1429.7291929716268
884,1413.989688525923
885,1408.789758390464
886,1391.9592503443196
887,1404.9359606015523
888,1428.6680448835843
889,1425.6159337825636
890,1415.7169146777649
891,1411.5189562781934
892,1399.5309482558273
893,1382.7192395435388
894,1386.5596990213946
895,1396.19514324045
896,1412.3646610370065
897,1409.155168368887
898,1412.890130860155
899,1404.8732136230185
900,1427.591857419455
901,1430.867654837948
902,1397.4208475762016
903,1384.3250941666981
904,1368.800885842553
905,1377.465943617658
906,1355.5585815940995
907,1318.7815581542789
908,1320.4896511068202
909,1313.7028459875098
910,1330.4541260261944
911,1338.308758451795
912,1317.8325279911041
913,1314.824173038155
914,1308.4632386358187
915,1295.6034872407847
916,1289.2958830122004
917,1288.202685017886
918,1294.699536575287
919,1276.2210299180545
920,1278.4643358421063
921,1268.9153883530441
922,1268.950154058207
923,1264.2139334293802
924,1271.0163370170812
925,1265.1893692056033
926,1255.5543754299226
927,1259.4088464647791
928,1268.8685947097065
929,1266.8754611113027
930,1264.5237265966446
931,1263.439049377489
932,1261.9936004242804
933,1254.979181653491
934,1256.0566500038522
935,1250.5036402298838
936,1258.8980215312895
937,1244.9744174262942
938,1267.566670704411
939,1260.2396691265435
940,1248.5076787360235
941,1245.8350973677277
942,1242.9917508755298
943,1241.5636602891798
944,1230.9969856487892
945,1228.7116276177487
946,1221.00380381044
947,1215.5930428277682
948,1186.312380593331
949,1191.0752129599166
950,1205.365495149967
951,1206.0755787243343
952,1190.3463153797156
953,1188.6572907547284
954,1174.566509122047
955,1174.6255702815447
956,1125.9491970281197
957,1144.2476185713724
958,1164.519195346111
959,1182.1467638891327
960,1138.5908024277599
961,1135.8051250470985
962,1165.577433875208
963,1164.6010416113177
964,1170.2094898467114
965,1166.6905741663297
966,1170.9176513492812
967,1180.4943908818525
968,1174.4492476283087
969,1167.5876537867327
970,1168.924261790391
971,1155.5977477028318
972,1185.028046737564
973,1165.7427213293283
974,1156.9572752012298
975,1159.104517890709
976,1160.084567768365
977,1160.5624912878375
978,1149.2117161252343
979,1158.0574883469803
980,1148.0561158374103
981,1153.5954159467187
982,1159.92242017482
983,1207.1851338319998
984,1210.288028789529
985,1205.9257107470246
986,1213.3719958339918
987,1274.4852729509614
988,1295.4353481450444
989,1278.7110445931596
990,1285.6126501374756
991,1290.081847514663
992,1273.9318240029663
993,1268.676430052811
994,1284.5870025032498
995,1285.1932133899877
996,1244.2942732898055
997,1251.2911978437935
998,1256.046604216566
999,1233.383471377394
1000,1206.877799384849
1001,1185.9615532835458
1002,1196.4236135632786
1003,1213.7112338268332
1004,1227.6516352405836
1005,1205.4413267532816
1006,1207.9996470614676
1007,1211.1626805719795
1008,1198.9998855904112
1009,1171.4488027936432
1010,1176.03762840193
1011,1166.3089184178552
1012,1176.249237758572
1013,1162.109947418575
1014,1176.1348276116598
1015,1175.6134827024744
1016,1200.198272770662
1017,1204.0257484321876
1018,1192.2217803935155
1019,1188.0233673015653
1020,1161.192809788237
1021,1162.4874093407573
1022,1159.7125225160912
1023,1178.7024361697177
1024,1180.9886966338047
1025,1172.6495695154156
1026,1175.2277065512992
1027,1178.2374342792386
1028,1176.4763926766166
1029,1180.944888163705
1030,1183.3192319045988
1031,1171.79795155568
1032,1180.3616029428122
1033,1161.3814791532013
1034,1157.0048068714516
1035,1138.8702426334428
1036,1143.7576606235
1037,1130.6737848555888
1038,1142.5387603834704
1039,1127.320504797241
1040,1135.0746773768715
1041,1129.331687130232
1042,1130.9745635123404
1043,1124.5327901145813
1044,1125.3063851992463
1045,1118.4618560874221
1046,1129.553695300815
1047,1112.1354350417855
1048,1119.0473567705703
1049,1138.7477278760791
1050,1135.049715712503
1051,1146.1175988539767
1052,1154.1631444871002
1053,1145.920755720469
1054,1143.3479957420345
1055,1131.2099241622075
1056,1124.7345682019563
1057,1122.3460356867447
1058,1137.3111348738792
1059,1124.0070219975266
1060,1112.1450451151773
1061,1108.9483734887253
1062,1109.2298511205731
1063,1125.8505512097638
1064,1133.5531253512233
1065,1120.3881666707637
1066,1110.438091245151
1067,1100.1110866657186
1068,1105.8658609246081
1069,1113.5092996674468
1070,1102.8149124653419
1071,1104.8361622634875
1072,1119.224826923496
1073,1108.4339274803576
1074,1107.3021643043605
1075,1088.5907698956466
1076,1088.1691354311354
1077,1070.9087662475663
1078,1075.0857277011005
1079,1066.0949498863267
1080,1077.887600828261
1081,1086.6893186288698
1082,1077.1829019462139
1083,1077.2919930512112
1084,1069.9586962437074
1085,1055.0950839780205
1086,1053.382802905992
1087,1056.4258796490305
1088,1051.020176279135
1089,1049.5766516496158
1090,1041.5731940446753
1091,1039.360121472538
1092,1034.799027488504
1093,1027.7735667157124
1094,1024.1568404046775
1095,1019.1213063567152
1096,1015.5281153749482
1097,1020.6153364326531
1098,1012.3761145751996
1099,1003.9079789145215
1100,1004.3451419796322
1101,1001.567217217013
1102,1000.7181330243858
1103,997.6948141606575
1104,996.0832366916743
1105,986.7057814122775
1106,987.1481647347063
1107,995.0684616732889
1108,994.5983704032121
1109,991.094154258087
1110,981.0437117600031
1111,978.9567754604699
1112,980.3904572806418
1113,974.5455087663428
1114,979.8518481524812
1115,972.7752256487661
1116,957.2517257823921
1117,958.8193702421459
1118,956.0341323811656
1119,957.4664752503493
1120,954.9345791120518
1121,950.0655748201627
1122,950.0127517662207
1123,947.4994538886328
1124,955.1681175579012
1125,956.0728747195373
1126,941.9507599720365
1127,952.6199112975235
1128,968.3507482465285
1129,961.317121275836
1130,962.6661146516001
1131,974.886300791865
1132,967.5081643317349
1133,972.076298107271
1134,954.5110061930332
1135,955.4812555150952
1136,953.0924879739686
1137,952.7401173650504
1138,954.2927403351122
1139,961.3081426494983
1140,965.0858133416825
1141,975.2434638251336
1142,957.5651434368469
1143,940.1896545284204
1144,936.6611640638354
1145,926.2073421766792
1146,946.4118126405916
1147,937.2607020074528
1148,955.0179780516696
1149,935.7329977289955
1150,941.427405201496
1151,919.567518695395
1152,931.4077240643016
1153,921.9104914935205
1154,932.5368231879303
1155,927.9072810173548
1156,907.6532408672556
1157,894.3623585465692
1158,890.0547489514624
1159,880.2740770484473
1160,894.7134802113982
1161,884.1585038750429
1162,878.8687785712771
1163,896.2757097290944
1164,891.8811784143612
1165,875.980519778282
1166,851.2352618617508
1167,831.8725220907671
1168,842.1098413119981
1169,832.3594452897789
1170,836.3982742649969
1171,829.2581871907274
1172,831.4984973161708
1173,831.614711314962
1174,836.4969789035838
1175,830.1752202624618
1176,821.6657235469872
1177,833.1444672869437
1178,828.1777449080462
1179,808.2917248879053
1180,813.3617150740827
1181,821.6897139472362
1182,833.0377860797796
1183,824.508899168082
1184,830.2542745889709
1185,830.873339945479
1186,838.8506513491101
1187,822.6913092027427
1188,827.5184787759799
1189,809.9325811380195
1190,815.6188581467305
1191,823.2090637495376
1192,820.1724392537639
1193,807.6405000292527
1194,810.5021727916203
1195,806.967465388569
1196,804.5051434487973
1197,810.1006573875023
1198,818.1022672485485
1199,821.320522134172
1200,817.0461269273501
1201,824.0304382437889
1202,820.8099648180985
1203,815.2962728884552
1204,811.4727613459203
1205,815.8974007747703
1206,812.4976346010329
1207,818.0382960062144
1208,814.3304224805446
1209,819.4251093635359
1210,816.8581269471576
1211,809.6626596605923
1212,811.5395003520393
1213,807.2496564967184
1214,802.8713265279796
1215,811.6896964577815
1216,816.3902008913851
1217,820.2544198643765
1218,823.4904611588785
1219,816.77557112725
1220,811.9053326304515
1221,809.3736060194535
1222,809.771026634566
1223,802.7217040219322
1224,805.0313160880464
1225,804.724201207587
1226,799.017009127742
1227,801.6098942958079
1228,798.613561410746
1229,791.6513524281434
1230,790.6638474055479
1231,792.7451794933426
1232,792.6420558156394
1233,794.0147888856754
1234,785.3444020080768
1235,786.3271901383738
1236,799.6489179096054
1237,788.0760118300785
1238,780.9378563537917
1239,773.3381013417629
1240,748.171857894063
1241,750.8476381174519
1242,729.8869152093382
1243,730.3602969755199
1244,728.7074504627967
1245,733.8910054674931
1246,731.9437423217653
1247,742.653665710292
1248,740.3081663514205
1249,731.3817718302439
1250,728.966966218847
1251,733.9756694699786
1252,730.8952063901886
1253,725.5511554389899
1254,721.0762094431707
1255,717.3708857588485
1256,721.1145769893411
1257,720.6125899276809
1258,720.7660782484373
1259,721.5711113232967
1260,719.2881825384394
1261,715.3338415888546
1262,719.6709304294666
1263,718.3251390923543
1264,724.4861204225115
1265,722.2981919796357
1266,719.9315653107989
1267,714.1641545086596
1268,715.4018349699284
1269,710.9448880634421
1270,707.9675354408283
1271,709.3843643962437
1272,704.7752141726381
1273,699.8176895580244
1274,698.6003737479947
1275,695.5725613592481
1276,698.342682120911
1277,699.3838872723449
1278,709.1564747336917
1279,702.7940490527749
1280,700.1329979187989
1281,696.1365757789346
1282,690.6340816115031
1283,687.9156673120154
1284,691.7921628026517
1285,683.92446883719
1286,675.2875676357046
1287,675.0878830540169
1288,676.5640217252053
1289,673.6253253665774
1290,673.2461824374219
1291,673.7435909646724
1292,673.7107368362474
1293,668.9545240396543
1294,671.5434179996241
1295,671.5941709600392
1296,664.7770199305094
1297,655.816309033844
1298,639.0990972231841
1299,636.0075819657704
1300,641.1154611291136
1301,641.2964470669015
1302,639.9286335835869
1303,626.8241620599175
1304,629.0774176294003
1305,626.2836278620855
1306,626.3945251279614
1307,623.7822485478962
1308,620.075029292962
1309,605.4580182735748
1310,607.2051499785485
1311,607.5092767813072
1312,613.6168609229071
1313,608.6105726192106
1314,600.2688584274669
1315,599.4872067782271
1316,595.8676239082961
1317,566.5132994684847
1318,566.7944993724792
1319,568.2341746142746
1320,565.2761389597167
1321,569.6016312296175
1322,562.0285012967876
1323,557.2825462789261
1324,566.3568822080409
1325,553.0887619656781
1326,539.7077527077398
1327,540.4256677049249
1328,527.3635270462192
1329,524.9264434970687
1330,535.892273308005
1331,539.4392337742892
1332,529.3855178585002
1333,519.4505387128203
1334,526.8684684878322
1335,529.9947743835263
1336,531.020895385428
1337,528.7585702999585
1338,539.6058265365166
1339,541.6368019611506
1340,545.4877299880874
1341,549.5593458949119
1342,541.4861310464136
1343,534.8667771119431
1344,537.4288544682004
1345,542.420823719917
1346,542.3586559120973
1347,539.8620511738811
1348,532.9878186555198
1349,537.1587555523695
1350,531.9510447932691
1351,527.9296494880294
1352,535.109157063053
1353,533.9619419948641
1354,526.3948944026964
1355,516.0759669310177
1356,512.6552282355846
1357,520.9369971935953
1358,519.8188841119713
1359,514.7196173725223
1360,502.6049434208233
1361,489.544739134065
1362,487.57621404317837
1363,497.5449543269531
1364,495.2610147579113
1365,493.21129521271007
1366,489.0526424810614
1367,487.5472960689857
1368,491.23752692726686
1369,490.40572094617005
1370,493.24727946832195
1371,490.7654979131015
1372,494.85994429088487
1373,498.042176317856
1374,497.12093140584216
1375,493.4562462243175
1376,495.43160633223255
1377,501.01802381960283
1378,498.2465189181645
1379,495.85209902939147
1380,493.17144427023317
1381,485.51462507081123
1382,487.3241923258943
1383,478.9025454241085
1384,477.3622703481877
1385,477.3534214755481
1386,469.35916736343415
1387,459.0046945761499
1388,464.1593108497483
1389,467.4879049042346
1390,464.4654261346632
1391,458.2915407334671
1392,439.4475617594886
1393,435.6348153933511
1394,430.3356313322184
1395,426.55281928375575
1396,423.77936750660615
1397,417.89140856050915
1398,420.1028343035524
1399,421.10161160962684
1400,427.3876620284541
1401,418.99714094016844
1402,421.3226486028983
1403,422.7953819210897
1404,430.1413828646017
1405,432.4256820730698
1406,440.2775594493295
1407,439.8149904850331
1408,435.18539949354266
1409,439.0287501142092
1410,439.05039983208286
1411,435.8255074077254
1412,435.2298849902966
1413,432.7096092786314
1414,434.2464282355882
1415,431.1183370405827
1416,439.8937309986372
1417,440.17399258486387
1418,439.2260088268754
1419,444.0549445266996
1420,440.92974500274136
1421,437.6799285606592
1422,431.74001326677507
1423,434.58386832358565
1424,433.5806081437686
1425,428.0819757989583
1426,426.15432212490316
1427,424.500108354419
1428,419.7146228212125
1429,420.2074912338819
1430,421.9594667222806
1431,421.64659311544506
1432,419.281228954092
1433,421.01954304696113
1434,424.7271603206971
1435,426.37849846512887
1436,438.72535916416405
1437,437.45512907764197
1438,431.21741824996883
1439,428.6582751222563
1440,430.47229584555146
1441,435.9181290063373
1442,436.14975542071613
1443,428.8672239082014
1444,428.13916788772605
1445,429.0891943545677
1446,426.75101168119664
1447,425.31979441372084
1448,426.96985406488756
1449,424.64476837608447
1450,423.28507521411836
1451,420.65460341381817
1452,416.57019123518256
1453,411.04058611156063
1454,548.4999372251635
1455,655.6324693102085
1456,650.8518279627671
1457,638.5948004710377
1458,653.6565205022529
1459,646.4547556625612
1460,658.1809053399893
1461,668.0461517963812
1462,707.5424738258039
1463,675.8299129001992
1464,672.2437046163108
1465,667.0580317666644
1466,662.0140881057359
1467,661.9867990254264
1468,653.3337321463873
1469,619.0790183970389
1470,622.1358795545196
1471,576.4421994678135
1472,582.2556958267718
1473,600.1179636902405
1474,586.9290066134197
1475,599.3002740011002
1476,609.4375443663123
1477,566.5380490518336
1478,578.2048960718386
1479,584.6410225220827
